,Player,Pos,Age,Tm,G,GS,MP,PTS,TS%,FTM,FTA,FT%,FGM,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,OREB,OREB%,DREB,DREB%,TREB,TREB%,AST,AST%,STL,STL%,BLK,BLK%,TOV,TOV%,USG%,OFFWS,DEFWS,WS,WS/48,BPM,VORP,eFG%,PF
694,Monte Morris\morrimo01,PG,22,DEN,3,0,25,10,0.727,2,2,1.0,4,6,0.667,0,1,0.0,4,5,0.8,0,0.0,2,9.0,2,4.5,7,41.2,3,5.9,0,0.0,1,12.7,13.7,0.1,0.0,0.2,0.312,2.0,0.0,0.667,1
695,Johnathan Motley\motlejo01,PF,22,DAL,11,4,176,96,0.55,15,28,0.536,40,75,0.5329999999999999,1,6,0.16699999999999998,39,69,0.565,14,8.5,35,22.9,49,15.5,7,7.1,3,0.9,2,1.0,9,9.3,24.9,0.1,0.2,0.3,0.084,-4.9,-0.1,0.54,18
696,Timofey Mozgov\mozgoti01,C,31,BRK,31,13,359,131,0.617,23,30,0.767,52,93,0.5589999999999999,4,18,0.222,48,75,0.64,32,9.4,66,19.7,98,14.5,11,4.8,5,0.7,13,2.7,33,23.7,16.8,0.1,0.3,0.4,0.055,-4.1,-0.2,0.581,39
697,Emmanuel Mudiay\mudiaem01,PG,21,TOT,64,14,1245,553,0.474,98,129,0.76,204,526,0.38799999999999996,47,148,0.318,157,378,0.415,26,2.3,126,11.3,152,6.8,206,24.5,41,1.6,11,0.8,113,16.2,24.3,-0.7,0.7,0.0,-0.002,-4.7,-0.9,0.433,80
698,Emmanuel Mudiay\mudiaem01,PG,21,TOT,64,0,1245,359,0.474,63,78,0.8079999999999999,129,322,0.401,38,102,0.373,91,220,0.414,16,2.3,78,11.3,94,6.8,121,24.5,21,1.6,4,0.8,72,16.2,24.3,-0.7,0.7,0.0,-0.002,-4.7,-0.9,0.46,47
699,Emmanuel Mudiay\mudiaem01,PG,21,TOT,64,14,1245,194,0.474,35,51,0.6859999999999999,75,204,0.368,9,46,0.196,66,158,0.418,10,2.3,48,11.3,58,6.8,85,24.5,20,1.6,7,0.8,41,16.2,24.3,-0.7,0.7,0.0,-0.002,-4.7,-0.9,0.39,33
700,Emmanuel Mudiay\mudiaem01,PG,21,DEN,42,14,752,553,0.504,98,129,0.76,204,526,0.38799999999999996,47,148,0.318,157,378,0.415,26,2.4,126,11.6,152,7.0,206,24.1,41,1.4,11,0.4,113,16.8,24.8,0.0,0.3,0.3,0.019,-5.0,-0.6,0.433,80
701,Emmanuel Mudiay\mudiaem01,PG,21,DEN,42,0,752,359,0.504,63,78,0.8079999999999999,129,322,0.401,38,102,0.373,91,220,0.414,16,2.4,78,11.6,94,7.0,121,24.1,21,1.4,4,0.4,72,16.8,24.8,0.0,0.3,0.3,0.019,-5.0,-0.6,0.46,47
702,Emmanuel Mudiay\mudiaem01,PG,21,DEN,42,14,752,194,0.504,35,51,0.6859999999999999,75,204,0.368,9,46,0.196,66,158,0.418,10,2.4,48,11.6,58,7.0,85,24.1,20,1.4,7,0.4,41,16.8,24.8,0.0,0.3,0.3,0.019,-5.0,-0.6,0.39,33
703,Emmanuel Mudiay\mudiaem01,PG,21,NYK,22,14,493,553,0.428,98,129,0.76,204,526,0.38799999999999996,47,148,0.318,157,378,0.415,26,2.3,126,10.8,152,6.5,206,25.0,41,2.0,11,1.2,113,15.3,23.7,-0.7,0.4,-0.3,-0.034,-4.3,-0.3,0.433,80
704,Emmanuel Mudiay\mudiaem01,PG,21,NYK,22,0,493,359,0.428,63,78,0.8079999999999999,129,322,0.401,38,102,0.373,91,220,0.414,16,2.3,78,10.8,94,6.5,121,25.0,21,2.0,4,1.2,72,15.3,23.7,-0.7,0.4,-0.3,-0.034,-4.3,-0.3,0.46,47
705,Emmanuel Mudiay\mudiaem01,PG,21,NYK,22,14,493,194,0.428,35,51,0.6859999999999999,75,204,0.368,9,46,0.196,66,158,0.418,10,2.3,48,10.8,58,6.5,85,25.0,20,2.0,7,1.2,41,15.3,23.7,-0.7,0.4,-0.3,-0.034,-4.3,-0.3,0.39,33
706,Shabazz Muhammad\muhamsh01,SF-SG,25,TOT,43,2,418,214,0.51,39,50,0.78,84,188,0.447,7,27,0.259,77,161,0.478,23,6.3,53,14.8,76,10.6,14,5.7,9,1.1,3,0.6,6,2.8,23.0,0.5,0.2,0.7,0.081,-5.9,-0.4,0.465,30
707,Shabazz Muhammad\muhamsh01,SF-SG,25,TOT,43,2,418,120,0.51,22,31,0.71,47,121,0.38799999999999996,4,19,0.21100000000000002,43,102,0.42200000000000004,15,6.3,30,14.8,45,10.6,7,5.7,5,1.1,2,0.6,5,2.8,23.0,0.5,0.2,0.7,0.081,-5.9,-0.4,0.405,23
708,Shabazz Muhammad\muhamsh01,SF-SG,25,TOT,43,0,418,94,0.51,17,19,0.895,37,67,0.552,3,8,0.375,34,59,0.5760000000000001,8,6.3,23,14.8,31,10.6,7,5.7,4,1.1,1,0.6,1,2.8,23.0,0.5,0.2,0.7,0.081,-5.9,-0.4,0.575,7
709,Shabazz Muhammad\muhamsh01,SF,25,MIN,32,2,301,214,0.446,39,50,0.78,84,188,0.447,7,27,0.259,77,161,0.478,23,5.7,53,11.6,76,8.6,14,3.4,9,0.8,3,0.6,6,3.6,20.5,0.0,0.1,0.0,0.008,-8.4,-0.5,0.465,30
710,Shabazz Muhammad\muhamsh01,SF,25,MIN,32,2,301,120,0.446,22,31,0.71,47,121,0.38799999999999996,4,19,0.21100000000000002,43,102,0.42200000000000004,15,5.7,30,11.6,45,8.6,7,3.4,5,0.8,2,0.6,5,3.6,20.5,0.0,0.1,0.0,0.008,-8.4,-0.5,0.405,23
711,Shabazz Muhammad\muhamsh01,SF,25,MIN,32,0,301,94,0.446,17,19,0.895,37,67,0.552,3,8,0.375,34,59,0.5760000000000001,8,5.7,23,11.6,31,8.6,7,3.4,4,0.8,1,0.6,1,3.6,20.5,0.0,0.1,0.0,0.008,-8.4,-0.5,0.575,7
712,Shabazz Muhammad\muhamsh01,SG,25,MIL,11,2,117,214,0.624,39,50,0.78,84,188,0.447,7,27,0.259,77,161,0.478,23,8.0,53,23.0,76,15.5,14,11.8,9,1.7,3,0.7,6,1.3,29.5,0.6,0.1,0.7,0.271,0.5,0.1,0.465,30
713,Shabazz Muhammad\muhamsh01,SG,25,MIL,11,2,117,120,0.624,22,31,0.71,47,121,0.38799999999999996,4,19,0.21100000000000002,43,102,0.42200000000000004,15,8.0,30,23.0,45,15.5,7,11.8,5,1.7,2,0.7,5,1.3,29.5,0.6,0.1,0.7,0.271,0.5,0.1,0.405,23
714,Shabazz Muhammad\muhamsh01,SG,25,MIL,11,0,117,94,0.624,17,19,0.895,37,67,0.552,3,8,0.375,34,59,0.5760000000000001,8,8.0,23,23.0,31,15.5,7,11.8,4,1.7,1,0.7,1,1.3,29.5,0.6,0.1,0.7,0.271,0.5,0.1,0.575,7
715,Xavier Munford\munfoxa02,SG,25,MIL,6,0,21,3,0.218,1,2,0.5,1,6,0.16699999999999998,0,2,0.0,1,4,0.25,1,5.6,0,0.0,1,2.8,4,24.6,1,2.4,0,0.0,2,22.5,19.1,-0.1,0.0,-0.1,-0.19699999999999998,-13.7,-0.1,0.16699999999999998,4
716,Dejounte Murray\murrade01,PG,21,SAS,81,48,1743,654,0.485,105,148,0.7090000000000001,270,609,0.44299999999999995,9,34,0.265,261,575,0.45399999999999996,110,7.0,349,22.4,459,14.6,231,20.2,97,2.8,31,1.5,134,16.6,20.7,-0.2,3.4,3.2,0.087,1.2,1.4,0.451,151
717,Jamal Murray\murraja01,PG,20,DEN,81,80,2565,1352,0.5760000000000001,229,253,0.905,479,1062,0.451,165,436,0.37799999999999995,314,626,0.502,82,3.6,215,9.4,297,6.5,274,16.4,79,1.5,28,0.9,172,12.8,22.8,4.3,1.2,5.5,0.10300000000000001,-0.2,1.2,0.529,173
718,Mike Muscala\muscami01,C,26,ATL,53,7,1060,405,0.597,57,62,0.919,143,312,0.45799999999999996,62,167,0.371,81,145,0.5589999999999999,56,5.9,174,18.3,230,12.1,51,7.3,31,1.4,27,2.2,42,11.0,15.7,1.5,0.9,2.4,0.11,0.2,0.6,0.5579999999999999,80
719,Abdel Nader\naderab01,SF,24,BOS,48,1,522,146,0.439,23,39,0.59,50,149,0.336,23,65,0.354,27,84,0.321,13,2.8,58,12.0,71,7.4,26,7.1,15,1.4,10,1.6,34,17.0,17.1,-0.9,0.8,-0.1,-0.013999999999999999,-5.6,-0.5,0.413,45
720,Larry Nance\nancela02,C,25,TOT,66,27,1421,573,0.605,91,137,0.664,240,413,0.581,2,12,0.16699999999999998,238,401,0.594,161,12.4,291,22.0,452,17.3,82,8.6,88,3.0,38,2.2,51,9.7,15.9,3.6,2.3,5.8,0.196,3.3,1.9,0.584,172
721,Larry Nance\nancela02,C,25,TOT,66,17,1421,360,0.605,55,87,0.632,152,253,0.601,1,4,0.25,151,249,0.606,108,12.4,176,22.0,284,17.3,57,8.6,59,3.0,20,2.2,41,9.7,15.9,3.6,2.3,5.8,0.196,3.3,1.9,0.603,113
722,Larry Nance\nancela02,C,25,TOT,66,10,1421,213,0.605,36,50,0.72,88,160,0.55,1,8,0.125,87,152,0.5720000000000001,53,12.4,115,22.0,168,17.3,25,8.6,29,3.0,18,2.2,10,9.7,15.9,3.6,2.3,5.8,0.196,3.3,1.9,0.5529999999999999,59
723,Larry Nance\nancela02,C,25,LAL,42,27,922,573,0.618,91,137,0.664,240,413,0.581,2,12,0.16699999999999998,238,401,0.594,161,12.6,291,20.2,452,16.4,82,9.2,88,3.1,38,1.8,51,12.3,15.3,2.1,1.5,3.7,0.191,3.8,1.3,0.584,172
724,Larry Nance\nancela02,C,25,LAL,42,17,922,360,0.618,55,87,0.632,152,253,0.601,1,4,0.25,151,249,0.606,108,12.6,176,20.2,284,16.4,57,9.2,59,3.1,20,1.8,41,12.3,15.3,2.1,1.5,3.7,0.191,3.8,1.3,0.603,113
725,Larry Nance\nancela02,C,25,LAL,42,10,922,213,0.618,36,50,0.72,88,160,0.55,1,8,0.125,87,152,0.5720000000000001,53,12.6,115,20.2,168,16.4,25,9.2,29,3.1,18,1.8,10,12.3,15.3,2.1,1.5,3.7,0.191,3.8,1.3,0.5529999999999999,59
726,Larry Nance\nancela02,C,25,CLE,24,27,499,573,0.585,91,137,0.664,240,413,0.581,2,12,0.16699999999999998,238,401,0.594,161,12.1,291,25.5,452,18.9,82,7.6,88,2.8,38,3.1,51,5.2,17.0,1.4,0.7,2.1,0.20600000000000002,2.6,0.6,0.584,172
727,Larry Nance\nancela02,C,25,CLE,24,17,499,360,0.585,55,87,0.632,152,253,0.601,1,4,0.25,151,249,0.606,108,12.1,176,25.5,284,18.9,57,7.6,59,2.8,20,3.1,41,5.2,17.0,1.4,0.7,2.1,0.20600000000000002,2.6,0.6,0.603,113
728,Larry Nance\nancela02,C,25,CLE,24,10,499,213,0.585,36,50,0.72,88,160,0.55,1,8,0.125,87,152,0.5720000000000001,53,12.1,115,25.5,168,18.9,25,7.6,29,2.8,18,3.1,10,5.2,17.0,1.4,0.7,2.1,0.20600000000000002,2.6,0.6,0.5529999999999999,59
729,Shabazz Napier\napiesh01,PG,26,POR,74,10,1535,644,0.544,116,138,0.841,223,531,0.42,82,218,0.376,141,313,0.45,26,1.9,144,10.1,170,6.0,150,14.6,81,2.6,14,0.7,90,13.2,19.5,1.2,2.0,3.2,0.10099999999999999,0.2,0.8,0.49700000000000005,84
730,Jameer Nelson\nelsoja01,PG,35,TOT,50,0,1013,247,0.489,16,20,0.8,95,244,0.389,41,124,0.331,54,120,0.45,13,1.4,91,9.5,104,5.6,179,22.8,27,1.3,4,0.3,67,21.0,13.7,-0.1,0.7,0.6,0.027999999999999997,-4.0,-0.5,0.473,81
731,Jameer Nelson\nelsoja01,PG,35,TOT,50,0,1013,221,0.489,13,17,0.765,84,205,0.41,40,110,0.364,44,95,0.46299999999999997,11,1.4,85,9.5,96,5.6,156,22.8,23,1.3,3,0.3,56,21.0,13.7,-0.1,0.7,0.6,0.027999999999999997,-4.0,-0.5,0.507,67
732,Jameer Nelson\nelsoja01,PG,35,TOT,50,0,1013,26,0.489,3,3,1.0,11,39,0.282,1,14,0.071,10,25,0.4,2,1.4,6,9.5,8,5.6,23,22.8,4,1.3,1,0.3,11,21.0,13.7,-0.1,0.7,0.6,0.027999999999999997,-4.0,-0.5,0.295,14
733,Jameer Nelson\nelsoja01,PG,35,NOP,43,0,897,247,0.52,16,20,0.8,95,244,0.389,41,124,0.331,54,120,0.45,13,1.4,91,9.9,104,5.8,179,22.2,27,1.2,4,0.3,67,20.9,13.0,0.3,0.6,0.8,0.045,-3.3,-0.3,0.473,81
734,Jameer Nelson\nelsoja01,PG,35,NOP,43,0,897,221,0.52,13,17,0.765,84,205,0.41,40,110,0.364,44,95,0.46299999999999997,11,1.4,85,9.9,96,5.8,156,22.2,23,1.2,3,0.3,56,20.9,13.0,0.3,0.6,0.8,0.045,-3.3,-0.3,0.507,67
735,Jameer Nelson\nelsoja01,PG,35,NOP,43,0,897,26,0.52,3,3,1.0,11,39,0.282,1,14,0.071,10,25,0.4,2,1.4,6,9.9,8,5.8,23,22.2,4,1.2,1,0.3,11,20.9,13.0,0.3,0.6,0.8,0.045,-3.3,-0.3,0.295,14
736,Jameer Nelson\nelsoja01,PG,35,DET,7,0,116,247,0.322,16,20,0.8,95,244,0.389,41,124,0.331,54,120,0.45,13,1.9,91,5.8,104,3.8,179,27.7,27,1.7,4,0.8,67,21.4,19.6,-0.4,0.1,-0.3,-0.107,-9.7,-0.2,0.473,81
737,Jameer Nelson\nelsoja01,PG,35,DET,7,0,116,221,0.322,13,17,0.765,84,205,0.41,40,110,0.364,44,95,0.46299999999999997,11,1.9,85,5.8,96,3.8,156,27.7,23,1.7,3,0.8,56,21.4,19.6,-0.4,0.1,-0.3,-0.107,-9.7,-0.2,0.507,67
738,Jameer Nelson\nelsoja01,PG,35,DET,7,0,116,26,0.322,3,3,1.0,11,39,0.282,1,14,0.071,10,25,0.4,2,1.9,6,5.8,8,3.8,23,27.7,4,1.7,1,0.8,11,21.4,19.6,-0.4,0.1,-0.3,-0.107,-9.7,-0.2,0.295,14
739,Raul Neto\netora01,PG,25,UTA,41,0,498,183,0.55,26,35,0.743,69,151,0.457,19,47,0.40399999999999997,50,104,0.48100000000000004,7,1.6,42,9.5,49,5.6,75,23.0,13,1.3,4,0.7,36,17.8,18.3,0.3,0.6,0.9,0.086,-3.2,-0.1,0.52,38
740,Georges Niang\niangge01,PF,24,UTA,9,0,32,9,0.379,1,2,0.5,4,11,0.364,0,4,0.0,4,7,0.5710000000000001,3,10.8,6,21.1,9,16.0,3,14.0,2,3.1,0,0.0,3,20.2,20.9,-0.1,0.1,0.0,-0.028999999999999998,-4.0,0.0,0.364,1
741,Joakim Noah\noahjo01,C,32,NYK,7,0,40,12,0.51,2,4,0.5,5,10,0.5,0,0,,5,10,0.5,6,16.7,8,22.1,14,19.4,4,14.0,2,2.5,2,4.3,4,25.4,17.2,0.0,0.1,0.1,0.07200000000000001,1.0,0.0,0.5,5
742,Nerlens Noel\noelne01,C,23,DAL,30,6,472,131,0.5579999999999999,21,28,0.75,55,105,0.524,0,1,0.0,55,104,0.529,48,10.9,120,29.3,168,19.8,20,6.3,31,3.3,22,4.1,26,18.1,13.8,0.4,1.0,1.3,0.135,1.0,0.4,0.524,59
743,Lucas Nogueira\noguelu01,C,25,TOR,49,3,418,122,0.6609999999999999,19,28,0.679,49,80,0.613,5,19,0.263,44,61,0.721,18,4.9,69,18.1,87,11.7,22,7.2,23,2.7,43,8.2,16,14.8,11.4,0.7,1.0,1.6,0.188,5.4,0.8,0.644,49
744,Dirk Nowitzki\nowitdi01,C,39,DAL,77,77,1900,927,0.575,97,108,0.898,346,758,0.456,138,337,0.409,208,421,0.494,22,1.2,416,25.2,438,12.8,120,10.4,43,1.1,45,2.1,51,6.0,20.5,2.6,2.2,4.8,0.121,0.3,1.1,0.547,146
745,Frank Ntilikina\ntilila01,PG,19,NYK,78,9,1706,463,0.43700000000000006,49,68,0.721,182,500,0.364,50,157,0.318,132,343,0.385,37,2.4,140,9.1,177,5.8,250,20.0,65,1.9,18,0.9,131,19.8,16.9,-2.0,1.1,-0.9,-0.026000000000000002,-3.9,-0.8,0.414,181
746,Jusuf Nurkic\nurkiju01,C,23,POR,79,79,2088,1132,0.528,172,273,0.63,480,951,0.505,0,7,0.0,480,944,0.508,189,10.0,519,26.9,708,18.5,143,11.7,64,1.5,111,4.3,183,14.6,26.4,0.8,3.9,4.7,0.10800000000000001,0.3,1.2,0.505,247
747,David Nwaba\nwabada01,SG,25,CHI,70,21,1646,555,0.542,133,203,0.655,202,423,0.478,18,52,0.34600000000000003,184,371,0.496,89,5.6,237,16.0,326,10.6,104,9.4,59,1.7,29,1.6,77,13.1,15.6,1.1,1.4,2.4,0.071,-1.6,0.1,0.499,158
748,Johnny O'Bryant\obryajo01,PF,24,CHO,36,0,379,171,0.47,21,25,0.84,68,171,0.39799999999999996,14,43,0.326,54,128,0.42200000000000004,29,8.1,64,18.6,93,13.3,14,5.9,9,1.2,6,1.3,15,7.6,22.5,-0.1,0.4,0.3,0.038,-5.3,-0.3,0.439,45
749,Royce O'Neale\onealro01,SF,24,UTA,69,4,1150,343,0.54,61,76,0.8029999999999999,120,284,0.423,42,118,0.35600000000000004,78,166,0.47,25,2.5,211,20.6,236,11.7,95,12.0,36,1.6,16,1.2,55,14.8,14.6,0.5,1.8,2.4,0.099,-0.6,0.4,0.496,105
750,Kyle O'Quinn\oquinky01,C,27,NYK,77,10,1387,550,0.625,98,127,0.772,224,384,0.583,4,17,0.235,220,367,0.599,121,9.7,349,27.8,470,18.8,158,16.8,36,1.3,98,6.1,100,18.5,17.0,2.7,2.1,4.8,0.166,4.5,2.3,0.589,192
751,Semi Ojeleye\ojelese01,PF,23,BOS,73,0,1150,195,0.473,25,41,0.61,65,188,0.34600000000000003,40,125,0.32,25,63,0.397,37,3.6,124,11.6,161,7.7,20,2.4,21,0.9,4,0.3,25,10.8,9.0,-0.2,1.3,1.2,0.048,-3.5,-0.4,0.452,91
752,Emeka Okafor\okafoem01,C,35,NOP,26,19,353,114,0.545,18,22,0.818,48,95,0.505,0,0,,48,95,0.505,47,14.9,73,21.7,120,18.4,8,3.1,8,1.1,25,5.6,13,11.0,14.4,0.5,0.5,1.0,0.14,-1.3,0.1,0.505,30
753,Jahlil Okafor\okafoja01,C,22,TOT,28,0,353,176,0.584,21,29,0.7240000000000001,77,138,0.5579999999999999,1,4,0.25,76,134,0.5670000000000001,21,6.3,64,19.4,85,12.8,12,5.9,3,0.4,18,3.9,21,12.2,21.0,0.3,0.3,0.6,0.083,-4.5,-0.2,0.562,51
